Number_of_valued_Kneset_members,Yearly_IncomeK,Overall_happiness_score,Avg_Satisfaction_with_previous_vote,Garden_sqr_meter_per_person_in_residancy_area,Weighted_education_rank,Vote,Number_of_valued_Kneset_members_isNull,Yearly_IncomeK_isNull,Overall_happiness_score_isNull,Avg_Satisfaction_with_previous_vote_isNull,Garden_sqr_meter_per_person_in_residancy_area_isNull,Weighted_education_rank_isNull,Most_Important_Issue_int,Will_vote_only_large_party_int
0.545454545455,-0.751574659164,-0.580577321651,-0.276596255964,2.13953976195,244.517689126,Yellows,0,0,0,1,0,0,2,2
0.454545454545,0.0476803969285,0.867684965834,-0.972736021046,-0.952803715757,247.234430881,Greens,0,0,0,0,0,0,2,1
0.727272727273,-0.582994973763,-0.0541999412653,-0.45781952988,0.084146317349,150.715940694,Purples,0,0,0,0,0,0,1,1
0.727272727273,0.59744504793,-3.35049873906,1.35686960418,-2.61595767293,592.491370009,Blues,0,0,0,0,0,0,7,2
0.363636363636,-0.18780444065,-0.478525439725,1.54131234348,-2.4195693768,429.970610807,Blues,0,0,0,0,0,0,7,2
0.272727272727,-0.548822505607,0.302277210897,-0.19555462412,0.267919931001,210.695886717,Reds,0,0,0,0,0,0,3,0
0.636363636364,0.188261827529,0.565878705869,0.735479888647,0.567391341095,72.8630521512,Purples,0,0,0,0,0,0,2,1
0.909090909091,1.04333507476,-0.879108377379,1.09783430992,1.00543238297,124.98828426,Yellows,0,0,0,0,0,0,1,2
0.0909090909091,0.114530300984,-0.00126419517766,0.925968939854,0.853461854999,53.2931236922,Browns,0,0,0,0,0,0,2,1
0.363636363636,0.33974218468,-0.257190280217,0.971930119778,0.624662674092,49.750575583,Browns,0,0,0,0,0,0,1,1
0.272727272727,-0.035366702339,-0.0318963629256,-0.302199919032,0.612721725664,68.9753159211,Whites,0,0,0,0,0,0,7,1
0.454545454545,0.950132660853,1.2803715428,-0.71608114422,-0.927956293484,261.628620731,Greens,0,0,0,0,0,0,4,1
0.181818181818,-1.39588269749,-0.606268643241,-0.763590906461,-0.796294560355,300.323780696,Pinks,0,0,0,0,0,0,2,1
0.363636363636,-3.28224336443e-15,-0.811360508704,0.275764651404,-0.682903725639,249.632975596,Browns,0,1,0,0,0,0,1,1
0.545454545455,0.495666080304,1.35701798983,-1.04560632961,-1.05817603798,278.47600304,Greens,0,0,0,0,0,0,4,1
0.909090909091,0.0119867826712,0.083120942879,-0.868408362001,-9.46189210902e-15,85.6745465955,Purples,0,0,0,0,1,0,0,1
0.727272727273,1.27716175293,1.39668611006,-0.899932312604,-0.865665129527,269.004134277,Greens,0,0,0,0,0,0,1,1
0.454545454545,0.216439483128,0.0421664952003,0.0137851598868,0.875520487273,43.771225275,Whites,0,0,0,0,0,0,0,1
0.454545454545,-0.644506795733,-0.830363318791,0.547656827248,-0.563514743428,239.098138654,Browns,0,0,0,0,0,0,0,1
0.0909090909091,-0.638809222535,0.488420729002,-0.920027641749,-0.59367901549,222.522455808,Pinks,0,0,0,0,0,0,7,1
0.454545454545,-0.552008386469,-0.355226744498,-0.263627736039,0.0611102296087,157.371450525,Purples,0,0,0,0,0,0,7,1
0.727272727273,0.568633724309,1.43464455502,-0.492693373353,-1.01327309363,278.080773358,Greens,0,0,0,0,0,0,7,1
0.272727272727,0.132736364848,-0.375423324193,-0.514894864446,0.953207311756,76.9740727587,Browns,0,0,0,0,0,0,1,1
0.454545454545,-1.23837537415,1.09137994516,1.13988701677,-1.67575392964,388.91642312,Yellows,0,0,0,0,0,0,4,2
0.636363636364,2.23116888495,-1.14567514593,-1.74140526874,2.39911319071,311.440382338,Yellows,0,0,0,0,0,0,7,2
0.818181818182,0.423649897402,1.1728742259,-0.807132171836,-0.884762371343,248.448235661,Greens,0,0,0,0,0,0,0,1
0.545454545455,-3.4252291854,-0.345932755083,3.71372718934,1.30048335076,427.305690681,Blues,0,0,0,0,0,0,7,2
0.363636363636,0.251527485608,-0.236457754903,-0.23040888415,0.85809622818,53.8644136937,Browns,0,0,0,0,0,0,0,1
0.727272727273,-0.881443955096,0.9222151333,-0.887790991669,0.164983278767,196.048135549,Purples,0,0,0,0,0,0,4,1
0.909090909091,0.825977899037,0.998992637384,-0.948944356218,-0.796299013564,229.23700463,Greens,0,0,0,0,0,0,1,1
0.909090909091,0.950657546854,1.39115611643,-0.306074984288,-0.652192169306,239.509727548,Greens,0,0,0,0,0,0,0,1
0.727272727273,0.131372611593,-0.168291583102,-0.594033355493,-0.332077669413,152.146811647,Purples,0,0,0,0,0,0,7,1
0.454545454545,0.475727583729,-0.233871998715,-0.942815212221,0.879512560886,43.0468451408,Browns,0,0,0,0,0,0,0,1
0.363636363636,0.655593870915,0.131361353119,0.377502688578,0.379395741959,47.9577892749,Purples,0,0,0,0,0,0,2,1
0.636363636364,-0.0619884363668,0.0932626683286,0.290176980037,0.100682633578,108.40047904,Purples,0,0,0,0,0,0,1,1
0.636363636364,-0.370657945119,-0.173452419519,0.296496440909,0.139039402792,131.23028116,Purples,0,0,0,0,0,0,4,1
0.0909090909091,0.40400076656,-0.207179143993,-0.0324470394268,0.763526706331,39.2214089071,Browns,0,0,0,0,0,0,2,1
0.454545454545,1.04001318637,1.81643313085,-0.983079835008,-0.791111215878,286.555013258,Greens,0,0,0,0,0,0,4,1
1.0,-3.28224336443e-15,0.703695423392,-0.549862116747,-0.262831067097,201.978815143,Purples,0,1,0,0,0,0,0,1
0.545454545455,0.326129983155,-0.0206735865224,-1.07881909614,0.774942074591,31.0068836033,Whites,0,0,0,0,0,0,0,1
0.636363636364,-0.168014640236,-0.323716913763,-0.435318491167,-0.150543529445,149.224204016,Purples,0,0,0,0,0,0,0,1
0.181818181818,-0.509261376353,-0.450950608821,0.0111576103247,0.2562713605,144.944189891,Greys,0,0,0,0,0,0,5,0
0.818181818182,-0.305672049497,-0.128192248648,-0.689009115997,0.293925767729,113.190801308,Purples,0,0,0,0,0,0,4,1
0.363636363636,0.0966414355515,-0.0630746783643,-0.857861887299,0.521341350102,61.6285332048,Whites,0,0,0,0,0,0,1,1
0.727272727273,-4.07281557431,-3.36433819821,2.520684482,-1.60795094618,698.085664812,Blues,0,0,0,0,0,0,7,2
0.272727272727,-1.09069575694,-1.10423540827,2.28347824202,-1.04164723797,323.335603092,Yellows,0,0,0,0,0,0,2,2
0.636363636364,-1.63619323944,0.100467409953,1.47991122695,-1.21802344369,347.240707294,Blues,0,0,0,0,0,0,0,2
0.181818181818,-3.28224336443e-15,0.12611508044,-0.43472234765,0.701363416251,133.409000553,Oranges,0,1,0,0,0,0,5,0
0.818181818182,1.38453224845,-0.667417929629,1.93297713812,-1.24535878423,287.758382913,Yellows,0,0,0,0,0,0,1,2
0.363636363636,1.82760509487,-0.239230755152,-0.183730045542,1.94904674897,208.382532992,Pinks,0,0,0,0,0,0,0,1
0.727272727273,0.887215841234,-0.985221139047,1.55743721934,0.361937619961,210.695886717,Blues,0,0,0,0,0,0,1,2
0.0,2.26236769188,-0.266176007524,-0.952785003189,2.49859083148,290.575465673,Pinks,0,0,1,0,0,0,2,1
0.636363636364,0.190655819055,1.57213585223,0.0315272680465,-1.11446131896,267.474176425,Greens,0,0,1,0,0,0,4,1
0.454545454545,0.208749668698,0.109207647897,0.119707398709,-0.116909236844,119.859504562,Purples,0,0,0,0,0,0,2,1
0.545454545455,1.04805365104,1.16795002822,1.00251908244,0.974519711636,136.04360655,Yellows,0,0,0,0,0,0,2,2
0.636363636364,-0.706698463728,-0.526976796195,-0.630843599455,0.51654805675,155.237414835,Purples,0,0,0,0,0,0,4,1
0.181818181818,0.378950429152,-0.101859299484,-0.134445461467,0.851749613877,34.671515485,Browns,0,0,0,0,0,0,7,1
0.0909090909091,-0.639736091613,-0.562849793926,0.0646015473434,-1.48882732794,329.480480447,Pinks,0,0,0,0,0,0,7,1
0.727272727273,0.125605036168,-0.395771460163,0.817132131668,0.103853373671,111.522707731,Purples,0,0,0,0,0,0,7,1
0.545454545455,-0.0430262938131,-1.99339076926,1.53361069541,-9.46189210902e-15,327.598674386,Blues,0,0,0,0,1,0,2,2
0.363636363636,-0.955289576746,-0.673947282552,-0.206693539956,0.471602232807,186.504833771,Oranges,0,0,0,0,0,0,6,0
0.454545454545,-0.376308419522,-0.710242645697,-0.825805664735,0.647455581537,136.588619489,Greys,0,0,0,0,0,0,3,0
0.0909090909091,0.0435566218742,-0.157244200233,0.298062267546,0.655417997218,64.7216779051,Browns,0,0,0,0,0,0,2,1
0.454545454545,-0.0239459213535,1.39159187937,-0.220829406477,0.351224486789,170.460528163,Purples,0,0,0,0,0,0,7,1
0.545454545455,0.244757086789,-0.538455952898,-0.449879195916,0.108107274363,115.560747902,Purples,1,0,0,0,0,0,7,1
0.454545454545,-0.143556138973,0.636268374379,0.138664865018,0.0227680788587,137.0357194,Purples,0,0,0,0,0,0,2,1
0.545454545455,-0.142191886835,-0.933924690463,1.11129203591,-0.46445840224,211.500834849,Oranges,0,0,0,0,0,0,6,0
0.818181818182,-0.476835763758,1.74881817064,3.43734739037,1.79430172653,261.032384702,Blues,0,0,0,0,0,0,0,2
0.454545454545,-0.299142172902,-0.0139872767891,-0.862120843467,0.301605695396,109.985365054,Reds,0,0,0,0,0,0,6,0
0.818181818182,0.4972169743,1.34679290415,-0.457285701581,-0.968015227607,267.756883799,Greens,0,0,0,0,0,0,1,1
0.818181818182,0.735345227959,0.447836912843,0.829115527351,-0.1837226917,129.352556741,Purples,0,0,0,0,0,0,0,1
0.181818181818,-0.763420552184,-0.658192422086,-0.343913342247,-0.0566894390378,195.496582653,Oranges,0,0,0,0,0,0,5,0
0.181818181818,-0.70917749765,-0.486911155363,-1.04650090671,0.934216698629,152.889026276,Whites,0,0,0,0,0,0,7,1
0.363636363636,0.640804504942,1.36683462267,0.257842259922,-0.72400294548,242.447647846,Greens,0,0,0,0,0,0,2,1
0.636363636364,0.300791578817,0.109407999619,-0.230792047842,-0.253709400913,134.523748388,Purples,0,0,0,0,0,0,7,1
0.272727272727,-0.0988448598521,-0.204187240908,-0.458873017222,0.715948674432,79.5379497664,Reds,0,0,0,0,0,0,6,0
0.272727272727,-0.721229648462,-0.797809542309,-0.0806286001961,-0.608194004743,246.138755682,Browns,0,0,0,0,0,0,4,1
0.454545454545,-0.0715101101399,0.155991443863,-0.772024716911,0.838874372157,71.1032587605,Reds,0,0,0,0,0,0,6,0
0.272727272727,1.93019865884,-0.258621189886,-0.00562963456253,1.96781048232,217.339318483,Pinks,0,0,0,0,0,0,1,1
0.363636363636,0.81513696759,-0.650606581354,0.259800036282,0.158253600211,116.112171723,Greys,0,0,0,0,0,0,5,0
0.636363636364,0.504449534438,1.53835373143,-0.793461059019,-0.643989811426,210.695886717,Greens,0,0,0,0,0,0,0,1
0.0909090909091,0.257093031377,0.0345884485308,-0.670481664408,-9.46189210902e-15,210.695886717,Browns,0,0,0,0,1,0,7,1
0.727272727273,0.135111326774,1.46135384487,-0.14387067642,-0.976939980817,279.943028303,Greens,0,0,0,0,0,0,7,1
0.363636363636,2.1688694878,0.125433285129,-0.479724857977,2.40757196331,274.729682535,Pinks,0,0,0,0,0,0,4,1
0.181818181818,-0.59439960536,-0.838165182228,-0.415636201819,-1.52526784906,340.440029484,Pinks,0,0,0,0,0,0,4,1
0.454545454545,-3.28224336443e-15,-0.197168452964,0.134533698635,0.6562983826,73.1049359898,Browns,0,1,0,0,0,0,0,1
0.818181818182,-3.47038742288,-3.95824742206,2.33613102228,0.984103332993,627.526557975,Blues,0,0,0,0,0,0,1,2
0.454545454545,-0.539728812843,0.543375988546,-0.955998785538,0.21304502469,146.491992157,Purples,0,0,0,0,0,0,2,1
0.454545454545,-0.810506607352,-1.12846621117,-0.238781895471,0.384399867762,207.015645899,Oranges,0,0,0,0,0,0,6,0
0.545454545455,-0.767291955351,0.372174287352,0.842414503575,-0.649106747894,233.889424082,Pinks,0,0,0,0,0,0,0,1
0.454545454545,-0.13837998411,-0.30840783018,-0.231402999651,0.289578532717,106.593292751,Browns,0,0,0,0,0,0,0,1
0.545454545455,-0.108157227007,1.41878194494,2.8250402645,1.55919355596,201.008770507,Blues,0,0,0,0,0,0,4,2
0.363636363636,0.292374469587,-0.0638653282482,0.878131972749,0.749437087896,35.9661851508,Browns,0,0,0,0,0,0,1,1
0.454545454545,-1.52149000626,0.32809646229,-0.758338986688,-0.78991875974,299.85207082,Whites,0,0,0,0,0,0,0,1
0.454545454545,0.498361797048,1.39837881538,-0.695875518396,-0.856055651517,258.801524787,Greens,0,0,0,0,0,0,4,1
0.818181818182,0.565018580197,0.322167751946,0.473197193,-0.826228288422,244.144141866,Greens,0,0,1,0,0,0,4,1
0.454545454545,2.03198041951,-0.17017379994,-0.790577386559,2.05902871174,231.628233649,Pinks,0,0,0,0,0,0,1,1
0.909090909091,1.35021310989,1.22875624806,1.93320513854,1.09463925951,159.568996358,Blues,0,0,0,0,0,0,0,2
0.545454545455,-3.14921540827,-0.875607806969,1.50919149967,0.514682023463,405.503023149,Blues,0,0,0,0,0,0,7,2
0.363636363636,-0.284163061815,-0.939680418768,-0.673516726932,0.541864878788,151.042623884,Greys,0,0,0,0,0,0,5,0
0.636363636364,0.141923124242,0.617193879014,-0.795979783264,0.0598924915308,118.012996431,Purples,0,0,0,0,0,0,2,1
0.363636363636,0.451572059937,-1.11871639957,1.05972887865,0.588457839749,140.086379151,Greys,0,0,0,0,0,0,5,0
0.636363636364,0.776055859478,1.32779055256,-0.6983591377,-0.887950883378,258.182847721,Greens,0,0,0,0,0,0,4,1
0.181818181818,0.213697810516,-0.254214109912,-1.08142714111,0.337917921954,76.6825255299,Browns,0,0,0,0,0,0,4,1
0.636363636364,2.13753616787,-3.903365943,2.8547246821,1.7452629605,501.817391387,Blues,0,0,0,0,0,0,2,2
0.545454545455,-0.692235239992,0.159801326161,1.93609673076,-0.735346385171,236.353136143,Blues,0,0,0,0,0,0,7,2
0.545454545455,0.505728879033,1.22564650926,1.03953263941,-0.94875382986,258.319740688,Greens,0,0,0,0,0,0,4,1
0.636363636364,0.868812103073,1.39089731232,1.13790256266,-0.714058978152,244.686070743,Greens,0,0,0,0,0,0,4,1
0.727272727273,-0.27455360445,-0.268434300761,3.23347024632,-1.25588370673,281.451249753,Blues,0,0,0,0,0,0,4,2
0.545454545455,-2.09628859142,-3.74740624128,2.74834411128,-1.41788669697,593.144421038,Blues,0,0,0,0,0,0,7,2
0.181818181818,-0.626422172697,-0.737882244379,-0.638912141953,-9.46189210902e-15,158.217103209,Greys,0,0,0,0,1,0,3,0
0.363636363636,0.484052771846,1.22530303907,-0.217578882506,-0.835817455957,245.636462034,Greens,0,0,0,0,0,0,7,1
0.818181818182,-1.34467836358,1.33602717528,-1.61813818546,1.36720897223,210.695886717,Yellows,0,0,0,0,0,0,1,2
0.272727272727,1.8387562417,-0.0905450999144,0.0883859203047,2.07506240159,219.900209767,Pinks,0,0,0,0,0,0,1,1
0.272727272727,-0.391565203426,0.931890034481,0.291369805168,-0.60265407204,226.375755472,Pinks,0,0,0,0,0,0,7,1
0.272727272727,0.0784144347783,-0.958815909206,0.796680796276,0.840939055644,131.845131202,Greys,0,0,0,0,0,0,3,0
0.636363636364,-0.215425157315,0.715370037373,-0.560215789162,0.503949946702,115.06264396,Purples,0,0,0,0,0,0,2,1
0.363636363636,1.91911837552,-0.054601516556,-0.0984872459145,2.14499065193,231.920376369,Pinks,0,0,0,0,0,0,4,1
0.545454545455,-0.121229626745,-0.0833272529408,-1.05112318139,0.718791693685,77.0545604201,Reds,0,0,0,0,0,0,6,0
0.636363636364,-0.631855219123,-0.034600377126,-0.773195916782,-0.573377185886,215.567888547,Purples,0,0,0,0,0,0,0,1
0.818181818182,0.731201854424,1.28686145471,0.0512663794707,-1.10870655441,280.323920828,Greens,0,0,0,0,0,0,0,1
0.0909090909091,-0.919695876333,-0.831723059122,0.132027216319,-0.646605099715,263.223145011,Browns,0,0,0,0,0,0,7,1
0.272727272727,1.09930284203,-0.948614467165,0.982006373018,1.23719577227,145.354600115,Yellows,0,0,0,0,0,0,2,2
0.363636363636,-0.494078733261,-0.930836159653,-0.535340222887,-9.46189210902e-15,251.007029755,Browns,0,0,0,0,1,0,0,1
0.636363636364,-0.0106274649227,0.71106880363,0.491435147213,0.60088668873,96.9926227121,Purples,0,0,0,0,0,0,2,1
0.727272727273,0.863141521422,1.84492025673,-0.53923699564,-0.706498141648,278.683368073,Greens,0,0,0,0,0,0,4,1
0.272727272727,0.0217973445075,-0.32537224178,-0.276596255964,0.968161416293,81.9279538062,Reds,0,0,0,1,0,0,3,0
0.272727272727,-0.583309530016,-0.935044155763,-0.276596255964,-0.205517070563,210.230774666,Browns,0,0,0,1,0,0,4,1
0.0909090909091,-0.131293472877,0.378497091546,-0.482068874327,0.726741152616,82.649747187,Reds,0,0,0,0,0,0,3,0
0.181818181818,0.0126679705759,-0.135592192668,-0.794956003759,0.716168404704,65.7787705734,Whites,0,0,0,0,0,0,2,1
0.636363636364,-0.745554673137,0.212459438853,-0.932975983917,-0.395361111292,205.046370535,Purples,0,0,0,0,0,0,7,1
0.181818181818,-0.550745687831,-0.476196547212,-0.554466911923,0.459838563576,140.304552227,Greys,0,0,0,0,0,0,3,0
0.0909090909091,0.0763080289968,-0.230205397408,-0.535896399649,0.703744742613,65.174498089,Browns,0,0,0,0,0,0,7,1
0.454545454545,0.407379976061,1.16620184848,-0.955301147693,-0.786867960009,237.110058437,Greens,0,0,0,0,0,0,7,1
0.181818181818,-0.00657451796777,-0.111569370409,-0.633194392443,0.945282214622,72.0459785074,Reds,0,0,0,0,0,0,3,0
0.181818181818,-0.96651559514,-0.393518140196,-0.305982194627,0.803282400725,171.619769028,Oranges,0,0,0,0,0,0,6,0
0.545454545455,0.504787228151,1.25797147401,-0.0975508611316,-0.61689915217,223.801671172,Greens,0,0,0,0,0,0,2,1
0.0909090909091,-0.607940349524,-0.980806329896,0.16993886538,0.669822726965,175.043567705,Oranges,0,0,0,0,0,0,5,0
0.454545454545,0.0237075694676,-0.0388487805391,-0.966184167959,0.125001247311,210.695886717,Reds,0,0,0,0,0,0,3,0
0.727272727273,0.495885957958,1.22292740083,-0.916704596228,-1.06006454018,210.695886717,Greens,0,0,0,0,0,0,4,1
0.909090909091,-1.77603814653,0.160916421171,3.60889762606,2.49019354514,338.396292319,Blues,0,0,0,0,0,0,1,2
0.272727272727,0.0926482437939,-0.272764513641,-0.0866231559067,0.6815413885,66.9192457357,Browns,0,0,0,0,0,0,4,1
0.454545454545,-0.121754281923,-0.156152281982,0.856422527627,0.293148076839,98.871299485,Reds,0,0,0,0,0,0,3,0
0.545454545455,0.454441450059,-3.77217244747,1.7600213462,1.88772049489,467.19431881,Blues,0,0,0,0,0,0,4,2
0.272727272727,-0.643798121043,-0.729422727685,0.631501656442,-0.750051035732,252.869813603,Browns,0,0,0,0,0,0,4,1
0.545454545455,1.8675753614,-3.43932277468,-0.276596255964,0.767184874147,424.524996236,Blues,0,0,0,1,0,0,2,2
0.454545454545,-0.372667428359,0.0156457665454,0.411193103419,0.120851698042,129.734049718,Purples,0,0,0,0,0,0,4,1
0.545454545455,0.389895925614,-0.399453747813,-0.868569210707,-0.192856457855,136.585031819,Purples,0,0,0,0,0,0,1,1
0.454545454545,-1.1519076346,-0.231026444711,2.97180511527,1.11959477699,191.997757094,Blues,0,0,0,0,0,0,7,2
0.272727272727,-0.0283624483645,-0.193779993452,-0.434730667341,0.582875187573,75.1812211016,Browns,0,0,0,0,0,0,1,1
0.363636363636,0.365342826466,0.0282826333964,0.0529890280864,0.804528126871,26.4213322813,Browns,0,0,0,0,0,0,1,1
0.727272727273,0.670618250403,1.49435458489,-0.847739584055,-0.87194555315,266.912290981,Greens,0,0,0,0,0,0,4,1
0.0,0.226397391169,-0.376988456577,-0.692715747806,0.962484791109,71.9250125078,Greys,0,0,0,0,0,0,5,0
0.727272727273,0.932084874617,1.42512027348,-0.988334068809,-0.81167151157,258.044357652,Greens,0,0,0,0,0,0,4,1
0.0909090909091,-0.521971949866,-0.814704875825,-0.789225872692,-9.46189210902e-15,230.333241999,Browns,0,0,0,0,1,0,2,1
0.818181818182,-1.08289816329,0.257682820619,-0.52819605953,0.121636347386,193.485192523,Purples,0,0,0,0,0,0,0,1
0.636363636364,0.375080510137,0.879343264127,-0.611174594385,-1.19484439183,271.954069083,Greens,0,0,0,0,0,0,2,1
0.0,-0.846507925898,-0.972734656504,-0.0986807989666,-0.541148204359,256.310879658,Browns,0,0,0,0,0,0,2,1
0.545454545455,-0.683660811304,-0.231722443961,-1.08724298246,0.0931691055723,162.016214905,Purples,0,0,0,0,0,0,7,1
0.909090909091,-0.215151565505,0.681132310391,-0.276596255964,-0.231669167384,167.721910998,Purples,0,0,0,1,0,0,1,1
