Number_of_valued_Kneset_members,Yearly_IncomeK,Overall_happiness_score,Avg_Satisfaction_with_previous_vote,Garden_sqr_meter_per_person_in_residancy_area,Weighted_education_rank,Vote,Number_of_valued_Kneset_members_isNull,Yearly_IncomeK_isNull,Overall_happiness_score_isNull,Avg_Satisfaction_with_previous_vote_isNull,Garden_sqr_meter_per_person_in_residancy_area_isNull,Weighted_education_rank_isNull,Most_Important_Issue_int,Will_vote_only_large_party_int
0.454545454545,0.700500246631,1.43599042352,-0.662916426993,-0.756050889996,250.82338218,Greens,0,0,0,0,0,0,7,1
0.454545454545,-0.5032101616,-0.963902980118,-0.504484011231,-0.776049721587,259.776363559,Browns,0,0,0,0,0,0,0,1
0.727272727273,-0.666152116119,-0.248290741521,0.918460156568,-0.394929834964,202.614303218,Purples,0,0,0,0,0,0,4,1
0.909090909091,-0.830896460381,-0.404257761748,0.692695312714,-0.61795732222,239.187268244,Purples,0,0,0,0,0,0,0,1
0.454545454545,0.562333925963,-0.694231246198,1.01518043083,0.0418813069856,128.189519626,Greys,0,0,0,0,0,0,3,0
0.636363636364,0.691709600354,1.05522939696,-0.568210612599,-1.05642566696,261.878305967,Greens,0,0,0,0,0,0,0,1
0.363636363636,0.44665009611,1.67134221989,0.543053369911,-0.852520216192,277.980479317,Greens,0,0,0,0,0,0,2,1
0.0,-0.549857493764,-0.811739538303,0.107971852973,-0.600833266897,236.657182596,Browns,0,0,0,0,0,0,2,1
0.363636363636,0.809129544976,1.01879344808,-0.443884847003,-1.11382447334,267.803798101,Greens,0,0,0,0,0,0,7,1
0.818181818182,-0.00715307474132,-0.251416786035,-0.935851771934,-0.407649439686,168.26511649,Purples,0,0,0,0,0,0,0,1
0.181818181818,-0.0700633118957,-0.0495038893619,-0.562730364771,0.553726146778,74.9626217324,Reds,0,0,0,0,0,0,6,0
0.363636363636,0.640705518043,-0.754687968141,-0.449173559715,0.757060512674,96.3821681117,Greys,0,0,0,0,0,0,5,0
0.545454545455,2.48076684252,-0.915313191558,1.50088451512,1.84981412028,270.40714154,Blues,0,0,0,0,0,0,4,2
0.0909090909091,-0.183269016412,-0.129356175116,-0.15149797121,0.6236292309,85.9719649282,Browns,0,0,0,0,0,0,7,1
0.727272727273,0.639544462521,1.73858171466,1.56171616485,0.649709420219,189.461539771,Blues,0,0,0,0,0,0,0,2
0.0909090909091,0.255234239805,-0.105164817829,-0.542083564859,0.442086817185,57.0474094488,Browns,0,0,0,0,0,0,2,1
0.0909090909091,-1.3153384462,0.179439284021,-0.549594306392,-0.909765402013,294.849491935,Whites,0,0,0,0,0,0,2,1
0.272727272727,0.0292994767269,-0.196466216151,0.0969564641608,0.94442400636,72.5659011358,Reds,0,0,0,0,0,0,6,0
0.454545454545,0.284523025798,0.104161305802,-0.398973596458,0.924694650009,40.8233431988,Browns,0,0,0,0,0,0,0,1
0.545454545455,-0.45776758527,-0.364915760736,0.0187702476633,0.955548644859,124.458234037,Whites,0,0,0,0,0,0,0,1
0.454545454545,-3.28224336443e-15,-0.322472224109,-0.109689191691,-9.46189210902e-15,236.418583148,Purples,0,1,0,0,1,0,4,1
0.363636363636,-0.617101494131,0.0169871431817,0.0643578402398,0.716355384135,126.335141175,Reds,0,0,0,0,0,0,3,0
0.272727272727,1.31829393287,1.40175384591,-1.38848221643,1.4833683868,194.976288459,Yellows,0,0,0,0,0,0,2,2
0.818181818182,-1.08289816329,0.257682820619,-0.52819605953,0.121636347386,193.485192523,Purples,0,0,0,0,0,0,0,1
0.181818181818,-0.997623609189,-1.03347945001,-0.683452434492,-0.853197031587,296.679069048,Browns,0,0,0,0,0,0,7,1
0.0909090909091,-0.419487885601,-0.270188585825,-0.814710989602,0.196374364236,133.81530893,Reds,0,0,0,0,0,0,3,0
0.181818181818,-1.36143257461,0.379682577132,0.495429669691,-0.853479406804,294.434599587,Whites,0,0,0,0,0,0,2,1
0.727272727273,-0.349467185675,0.0940038059976,-0.0402923603932,-0.126129973349,150.564629467,Purples,0,0,0,0,0,0,0,1
0.727272727273,0.538001276895,-0.19913581142,-0.719562819662,-0.287021487717,139.371777442,Purples,0,0,0,0,0,0,7,1
0.454545454545,0.431362436404,-0.0910052906005,-0.43453836998,1.00161760758,43.8951916025,Browns,0,0,0,0,0,0,0,1
0.454545454545,-0.0466745170232,-0.0249566497337,-0.110918485271,0.744748233549,67.9933142099,Browns,0,0,0,0,0,0,0,1
0.0909090909091,-0.447614295411,-0.724521829915,-0.204874213132,-0.533763301529,220.412219391,Browns,0,0,0,0,0,0,7,1
0.363636363636,-0.0971276833618,0.141327298787,-0.898499083324,-0.167812195507,139.754422815,Purples,0,0,0,0,0,0,7,1
0.545454545455,-0.276677449873,-0.398602415709,0.42483793584,0.143949011014,132.091325396,Purples,0,0,0,0,0,0,7,1
0.454545454545,-4.12537004613,-3.10136791063,1.39626537529,-2.43423135392,741.227172633,Blues,0,0,0,0,0,0,7,2
0.363636363636,0.244036085428,-0.314947406855,-0.201428326922,0.73738750612,58.7033567797,Browns,0,0,0,0,0,0,0,1
0.636363636364,0.516721497408,-0.170802830541,3.20260617435,-9.46189210902e-15,405.471873746,Blues,0,0,0,0,1,0,1,2
0.272727272727,-0.0870945928121,-0.864228768268,0.130900106268,-0.717424871154,232.003325243,Pinks,0,0,0,0,0,0,7,1
0.363636363636,0.39381550497,0.209072535755,-0.655002906109,0.839655720389,28.6771969876,Browns,0,0,0,0,0,0,0,1
0.545454545455,-0.535140003056,0.0915042375958,-0.381964206229,0.672199703707,117.853174195,Purples,0,0,0,0,0,0,7,1
0.545454545455,-2.01427728163,-0.597952437694,2.23474019009,0.470818579091,284.498172586,Blues,0,0,0,0,0,0,2,2
0.0909090909091,-1.20005497189,0.454695049354,0.867644400302,-9.46189210902e-15,256.809978244,Whites,0,0,0,0,1,0,2,1
0.363636363636,0.802691661765,1.38619636218,-0.711276734457,-0.720633097751,244.341391218,Greens,0,0,0,0,0,0,7,1
0.363636363636,1.90552683479,-0.201234485266,-0.413180007485,1.95271874859,213.100764629,Pinks,0,0,0,0,0,0,0,1
0.636363636364,-0.0306173244948,0.107670593389,-0.537978717743,-0.309389874355,152.891874226,Purples,0,0,0,0,0,0,4,1
0.0,0.365807834378,0.193330542209,-0.977758688859,0.855350112113,31.0859441227,Browns,0,0,0,0,0,0,2,1
0.363636363636,-0.252241385289,-0.141540081933,-0.741377412856,0.96614095955,96.7754738151,Reds,0,0,0,0,0,0,6,0
0.181818181818,-0.357558323467,-0.532109130824,-0.634988658167,-0.562756669365,210.57237302,Browns,0,0,0,0,0,0,4,1
0.727272727273,0.606667082677,1.11131837531,0.949397699596,-1.00154882077,257.993901685,Greens,0,0,0,0,0,0,7,1
0.454545454545,0.678913063223,1.24382658229,0.968312408362,-1.16970690293,284.830541303,Greens,0,0,0,0,0,0,7,1
0.181818181818,-0.210459302386,0.204222681043,0.0810403344179,-9.46189210902e-15,114.095809267,Reds,0,0,0,0,1,0,6,0
0.727272727273,-0.305319486962,0.223007516485,-0.112924680973,-0.384394594239,176.031441666,Purples,0,0,0,0,0,0,4,1
0.272727272727,-0.560603805699,-0.698230995784,1.17287338614,-0.701581407072,242.197563984,Browns,0,0,0,0,0,0,4,1
0.454545454545,-0.114800685444,0.34383084691,-1.0514018694,0.229469561766,104.042721256,Purples,0,0,0,0,0,0,7,1
0.0909090909091,-0.632269987444,-0.780086937572,0.683548998947,-0.758252993697,255.30198722,Browns,0,0,0,0,0,0,7,1
0.636363636364,0.151113005768,-2.42775004363,1.29157217831,-0.593815746935,340.344702818,Blues,0,0,0,0,0,0,2,2
0.0909090909091,0.33554787549,-0.624569271923,-0.737765980306,-9.46189210902e-15,91.4268180931,Greys,0,0,0,0,1,0,3,0
0.181818181818,-0.676164873626,-1.21624411782,-0.291003883395,-0.966274161676,300.622432039,Pinks,0,0,0,0,0,0,4,1
0.181818181818,-0.336810488898,-0.325384763022,-0.434136788506,1.01372410752,113.805695974,Whites,0,0,0,0,0,0,7,1
0.363636363636,-0.5382183112,0.641233971946,-0.268974421279,-0.367722635897,198.101816103,Pinks,0,0,0,0,0,0,0,1
0.363636363636,-0.38196810214,0.0772403395809,-0.627494571206,0.382112874758,111.935540918,Purples,0,0,0,0,0,0,2,1
0.545454545455,0.766579179435,1.64328273022,0.00753661391581,-0.7522451891,266.080633694,Greens,0,0,0,0,0,0,4,1
0.272727272727,-0.0163983852002,-0.442443309023,-0.864198423587,0.574074964539,90.414530764,Browns,0,0,0,0,0,0,4,1
1.0,0.410832422816,1.03548359453,-0.412145951396,-1.2995269278,290.896419449,Greens,0,0,0,0,0,0,0,1
0.363636363636,1.74881445514,-0.0781165396309,0.101749300816,-9.46189210902e-15,217.793542608,Pinks,0,0,0,0,1,0,0,1
0.363636363636,0.301317673133,0.100124582707,-0.431088633862,0.375823873652,56.7463786428,Purples,0,0,0,0,0,0,7,1
0.181818181818,0.258375675416,-0.103883274035,-0.871778240801,0.663877911199,42.4068894238,Browns,0,0,0,0,0,0,7,1
0.272727272727,-0.0370483333543,0.147283898519,0.0752322574282,0.402555160355,126.183660943,Greys,0,0,1,0,0,0,3,0
0.181818181818,-0.817174016242,-1.08955318257,0.232355973759,-0.691541184372,274.445621905,Browns,0,0,0,0,0,0,7,1
0.818181818182,-1.01324972077,1.40000301803,1.45451406329,1.451603776,243.874012341,Yellows,0,0,0,0,0,0,1,2
0.363636363636,0.945103795063,-1.86650890588,0.32116209254,-1.01126791134,283.895030443,Greens,0,0,1,0,0,0,7,1
0.0,0.331706889585,-0.366402498505,-0.931507677228,-0.0030926105744,114.055337084,Greys,0,0,0,0,0,0,5,0
0.727272727273,-0.470804687165,-0.0315563006444,0.171576193369,-0.184715874964,165.269862748,Purples,0,0,0,0,0,0,1,1
0.272727272727,0.098691005554,-0.894428220063,-0.436963175313,0.217920121078,141.326559888,Greys,0,0,0,0,0,0,5,0
0.727272727273,1.03569300289,-0.988846896301,1.25487385426,-1.30449799507,300.054741119,Yellows,0,0,0,0,0,0,4,2
0.818181818182,-0.158915389873,0.0843765083833,-0.672862689441,-0.149382172961,141.000453989,Purples,0,0,0,0,0,0,1,1
0.0909090909091,-0.677417171996,-0.630416213282,-0.205195277854,-0.811506257787,257.153281747,Pinks,0,0,0,0,0,0,7,1
0.272727272727,0.273008773929,-0.420240539018,-0.907704147447,0.744176972974,66.9879354698,Browns,0,0,0,0,0,0,4,1
0.636363636364,0.560901527401,1.29186841907,1.2177016969,-1.23398700359,294.801995281,Greens,0,0,0,0,0,0,4,1
0.818181818182,0.567901308205,1.17539131956,0.946161750518,-0.737326948792,231.32588919,Greens,0,0,0,0,0,0,4,1
0.909090909091,-3.03530013057,1.97274345497,2.07972176755,-1.41162479565,210.695886717,Blues,0,0,0,0,0,0,1,2
0.454545454545,-0.18535537794,-0.135775375092,-0.314266125646,0.281994615207,104.193309004,Purples,0,0,0,0,0,0,2,1
0.181818181818,0.175454267215,-0.818427927358,-0.412113225128,-0.197873687365,167.026863163,Greys,0,0,0,0,0,0,5,0
0.363636363636,-0.57981911954,-0.425565924081,-0.0971618594222,0.954929898498,138.521693537,Whites,0,0,0,0,0,0,1,1
0.181818181818,-0.704024441815,-0.0272746762354,0.613034718805,0.181534215463,154.302993311,Reds,0,0,0,0,0,0,3,0
0.818181818182,-1.30506181272,-1.06579518305,1.20416683871,-1.31788925871,360.791802801,Yellows,0,0,0,0,0,0,4,2
0.636363636364,-0.402597836272,0.0873897057514,-0.823346806409,0.168823133959,128.096318219,Purples,0,0,0,0,0,0,1,1
0.181818181818,1.86166873991,-0.309620984652,1.04990777861,2.03599837182,220.95351328,Pinks,0,0,0,0,0,0,2,1
0.636363636364,0.141923124242,0.617193879014,-0.795979783264,0.0598924915308,118.012996431,Purples,0,0,0,0,0,0,2,1
0.363636363636,-0.5587297699,-0.757798917593,-0.958527079333,-1.01251884953,277.849783975,Pinks,0,0,0,0,0,0,0,1
1.0,-0.782029192558,-1.07805573136,1.13647585758,-1.70436692558,377.332748271,Yellows,0,0,0,0,0,0,0,2
0.181818181818,0.51723655495,-0.00255192341369,0.63732799759,-0.45595546992,158.222701492,Oranges,0,0,0,0,0,0,6,0
0.363636363636,-0.572274816127,-0.321047298237,1.17118161395,-0.300768878651,189.015071558,Pinks,0,0,0,0,0,0,4,1
0.363636363636,0.109597588787,-0.436275600355,-0.286687124434,0.681880531396,210.695886717,Browns,0,0,0,0,0,0,7,1
0.363636363636,-0.473190325241,-0.823379880438,0.0533438990508,-0.591242312393,232.382824923,Browns,0,0,0,0,0,0,0,1
0.909090909091,-0.0703393239148,0.476468303766,-0.671055328811,-9.46189210902e-15,104.887808485,Purples,0,0,0,0,1,0,0,1
0.272727272727,0.540735073755,1.21357253005,-0.492365101484,-0.820486521304,242.99897247,Greens,0,0,0,0,0,0,2,1
0.818181818182,0.456110771232,1.32707275519,-0.870574527853,-0.908651032912,260.152073519,Greens,0,0,0,0,0,0,0,1
0.272727272727,-0.585858996024,0.362586066115,1.0169222955,0.250987566287,142.15859706,Oranges,0,0,0,0,0,0,5,0
0.545454545455,-0.23832038609,0.0353085492751,-0.633554060608,-0.134861003382,144.331995082,Purples,0,0,0,0,0,0,2,1
0.363636363636,0.0344711971047,-0.278005248086,-0.890639596388,0.773504411882,71.874876094,Browns,0,0,0,0,0,0,0,1
0.545454545455,0.702886932745,1.4481253334,-1.06230086875,-1.3589796558,318.04210869,Greens,0,0,0,0,0,0,7,1
0.545454545455,0.535472077424,1.49661365868,-0.70588110821,-0.899953830333,269.987373058,Greens,0,0,0,0,0,0,4,1
0.0,-0.457331962506,-0.68496739854,0.0373246927239,-0.652102988012,231.259709472,Browns,0,0,0,0,0,0,2,1
0.454545454545,-0.337953583513,-1.06813636948,-0.0410584206288,-0.0724646510943,195.748707049,Purples,0,0,0,0,0,0,7,1
0.363636363636,2.17748655298,0.117453243023,0.223633883132,2.34749688659,268.92299964,Pinks,0,0,0,0,0,0,4,1
0.181818181818,0.902135381761,-0.396088120108,-0.509253222788,0.630960065657,65.2368870682,Greys,0,0,0,0,0,0,3,0
0.363636363636,-0.162140051144,-0.78950426075,-0.137728091084,0.014337711954,159.295663406,Greys,0,0,0,0,0,0,5,0
0.454545454545,0.721409491444,1.65236807666,-0.268900865054,-0.944043927169,285.741863065,Greens,0,0,0,0,0,0,7,1
0.272727272727,-0.9895495701,0.600024722352,0.330195216946,-0.530384249389,242.20380098,Whites,0,0,0,0,0,0,7,1
0.363636363636,-0.24304242591,-1.25044387474,0.66168593703,-1.30503652028,322.252413029,Pinks,0,0,0,0,0,0,7,1
0.545454545455,0.968182868693,-0.0263592899557,1.2745719041,-1.67987766819,322.03652576,Blues,0,0,0,0,0,0,4,2
0.0,2.15876515583,0.257518454987,1.21751137344,2.28332894668,261.756903791,Pinks,0,0,0,0,0,0,2,1
0.181818181818,-0.659226021317,-0.818875586768,0.670376447826,-1.01072750781,284.789477792,Pinks,0,0,0,0,0,0,4,1
0.454545454545,0.936598271283,1.32882011213,-0.994655738474,-0.800041514761,250.476363917,Greens,0,0,0,0,0,0,7,1
0.727272727273,0.57707088155,1.16354465912,-0.431147551306,-0.981889455261,258.483148846,Greens,0,0,0,0,0,0,1,1
0.181818181818,-3.28224336443e-15,-0.586663610139,-0.083490569451,-0.139572567221,145.155241107,Greys,0,1,0,0,0,0,5,0
0.181818181818,-0.666782016702,-0.771764624632,0.823285892064,-0.891353189557,270.522478481,Browns,0,0,0,0,0,0,4,1
0.0909090909091,0.711631616087,-0.4178227341,-0.687737015131,-0.0570681560267,120.372638705,Greys,0,0,0,0,0,0,3,0
0.272727272727,-0.199146626503,0.518676304491,-0.856044610908,0.239484069739,116.617744813,Oranges,0,0,0,0,0,0,6,0
0.636363636364,0.177173918261,-0.241939130812,-0.197467738258,0.680362423861,57.9776720028,Purples,0,0,0,0,0,0,7,1
0.363636363636,-0.714769961939,-0.771485575923,0.855327296602,0.184089413478,183.10776654,Greys,0,0,0,0,0,0,5,0
0.181818181818,-0.489878453557,0.435620564352,-0.94832243522,0.473825918693,124.659382213,Oranges,0,0,0,0,0,0,5,0
0.272727272727,2.1566767123,-0.105723618711,-0.783221662291,2.17962943421,251.260071245,Pinks,0,0,0,0,0,0,7,1
0.727272727273,0.875365693693,1.28419279836,-0.70027090631,-0.92471166204,260.517267559,Greens,0,0,0,0,0,0,1,1
0.454545454545,-0.521940239413,-1.00524753631,-0.0571526227674,-0.88477715169,273.944981572,Browns,0,0,0,0,0,0,0,1
0.363636363636,-0.0440936017587,-0.984518352387,-0.913460334038,-0.0654310555429,175.182049706,Greys,0,0,0,0,0,0,5,0
0.818181818182,0.619138652687,1.44938904174,-0.821949173543,-0.850237722503,261.427621363,Greens,0,0,0,0,0,0,0,1
0.363636363636,-0.330422798602,-0.718759095729,0.0296973387599,0.615851231376,134.204085776,Greys,0,0,0,0,0,0,5,0
0.272727272727,1.8387562417,-0.0905450999144,0.0883859203047,2.07506240159,219.900209767,Pinks,0,0,0,0,0,0,1,1
0.545454545455,2.06580846259,0.00719828696954,-0.764237247363,2.19317170151,245.851614992,Pinks,0,0,0,0,0,0,0,1
0.909090909091,2.00427367557,1.01836484714,1.70111544949,-0.664315440268,259.02441241,Blues,0,0,0,0,0,0,1,2
0.818181818182,1.73724901171,-0.646661569285,-1.86523213437,-1.72922018374,356.86444157,Yellows,0,0,0,0,0,0,0,2
0.545454545455,-0.893456553849,-0.45547622378,-0.781674360408,-0.0780112909146,198.504502275,Purples,0,0,0,0,0,0,7,1
0.363636363636,-0.685533862649,-0.146421118494,0.0217584737215,0.518377634012,138.846653654,Reds,0,0,0,0,0,0,6,0
0.181818181818,-0.627106769743,-0.850726111371,0.357381952609,-0.813003436823,263.86187771,Browns,0,0,0,0,0,0,7,1
1.0,0.0159017356587,-0.0203089966148,0.02278082137,-0.546730963659,180.483022924,Purples,0,0,0,0,0,0,0,1
0.454545454545,-1.39253922756,1.0581548348,1.30384298326,-1.09852112713,210.695886717,Yellows,0,0,0,0,0,0,7,2
0.363636363636,-0.421962625771,-0.778880600032,-0.490361955746,-0.650572088991,233.726378329,Browns,0,0,0,0,0,0,1,1
0.454545454545,0.0979870502755,0.266039036573,-0.326412247616,0.902889580296,59.8415709318,Reds,0,0,0,0,0,0,3,0
0.454545454545,1.41176453193,-0.661256964533,-1.36502534501,-2.59732130498,456.860165916,Yellows,0,0,0,0,0,0,2,2
1.0,-0.665186767826,-1.29403452212,-0.995506893869,-1.59684186682,370.50888379,Yellows,0,0,0,0,0,0,0,2
0.727272727273,0.965193811246,1.13771397073,-1.51186524845,-1.55689608062,328.434607076,Yellows,0,0,0,0,0,0,4,2
0.636363636364,0.512125383656,1.17221132102,-0.872701490325,-1.08107122265,270.664622552,Greens,0,0,0,0,0,0,7,1
0.545454545455,0.239731116595,0.930609237962,-0.491483736832,-1.06587986303,259.783659879,Greens,0,0,0,0,0,0,1,1
0.0,0.313081254736,-0.113625212958,0.61882926522,0.798635675478,38.1320126645,Browns,0,0,0,0,0,0,2,1
0.0909090909091,-0.481030790963,-0.808100986038,-0.276596255964,-0.599698302776,232.843792971,Browns,0,0,0,0,0,0,7,1
0.0,-0.511385750069,0.914036642368,-0.635529196234,-0.237651017576,196.997609151,Pinks,0,0,0,0,0,0,2,1
0.545454545455,-0.210317625919,-0.251344048081,0.0965686892586,-0.217231414786,156.276554604,Purples,0,0,0,0,0,0,7,1
1.0,-0.621260312462,0.680780911137,-0.766109582948,0.76859047422,143.676440929,Purples,0,0,0,0,0,0,0,1
0.454545454545,-1.1222490719,-2.78703844236,3.02944453338,-1.78530138911,501.117666132,Blues,0,0,0,0,0,0,2,2
0.636363636364,-3.34046809292,-0.633873418556,3.02975547777,-2.20839732694,570.667436968,Blues,0,0,0,0,0,0,2,2
0.0,-0.775454811127,-0.887758939868,-0.306997078706,-0.816883705341,273.708078997,Browns,0,0,0,0,0,0,2,1
0.636363636364,0.827244969458,1.58704936955,-0.816856234504,-0.653238270992,252.647093739,Greens,0,0,0,0,0,0,4,1
0.363636363636,-0.378838483989,0.136740097066,1.03685516434,0.771161355289,101.561543956,Purples,0,0,0,0,0,0,7,1
0.181818181818,0.109562181929,-0.433215572189,0.623693919031,0.660056997118,78.6959141013,Browns,0,0,0,0,0,0,7,1
0.272727272727,-0.505933812653,0.169267122429,-0.0689314602794,-0.0168302879199,152.086746569,Reds,0,0,0,0,0,0,3,0
0.454545454545,1.24841227344,-2.46528919496,2.09235342446,-0.338823789347,331.755960374,Blues,0,0,0,0,0,0,2,2
1.0,-0.545839765812,0.478173145083,-0.74555649362,0.628312309413,127.65149712,Purples,0,0,0,0,0,0,0,1
0.727272727273,0.870984948127,1.06400550307,-0.201648081926,-0.971896060759,253.672324014,Greens,0,0,0,0,0,0,0,1
0.636363636364,-0.745650811018,-1.38401098794,3.06336962351,-0.345078692359,261.14981563,Blues,0,0,0,0,0,0,0,2
0.636363636364,-0.958314929166,-0.812036250935,-1.18498268274,-1.50163608888,352.42417709,Yellows,0,0,0,0,0,0,2,2
0.181818181818,-0.340236488596,-0.110312614829,-0.0860226920147,0.048576388587,135.100269935,Reds,0,0,0,0,0,0,6,0
0.272727272727,-0.663241134991,0.52157858803,-0.339316888281,-0.531405265205,218.426535951,Pinks,0,0,0,0,0,0,7,1
0.727272727273,0.388885024343,1.46999350164,-0.7672965042,-0.962921218186,275.705681751,Greens,0,0,0,0,0,0,7,1
0.454545454545,-1.07880217783,0.0551739430558,-1.03145959278,-0.027469605809,201.273484289,Purples,0,0,0,0,0,0,2,1
0.0909090909091,-0.462767893904,-0.98397685158,-0.178035065097,-0.775495870831,258.977750629,Browns,0,0,0,0,0,0,7,1
0.272727272727,-0.538003934103,0.183435621951,-1.06183853259,0.412714979827,125.884906534,Reds,0,0,0,0,0,0,3,0
0.636363636364,-0.215425157315,0.715370037373,-0.560215789162,0.503949946702,115.06264396,Purples,0,0,0,0,0,0,2,1
0.818181818182,-0.703206844473,-1.20352221095,1.2993918591,1.54135451258,226.512671559,Blues,0,0,0,0,0,0,1,2
0.818181818182,-3.28224336443e-15,1.28830928625,-0.0716718554466,-1.05130131115,273.676729804,Greens,0,1,0,0,0,0,4,1
0.454545454545,-0.327631761396,-0.212255042247,0.0530759934946,-0.490305105264,191.559943126,Oranges,0,0,0,0,0,0,6,0
0.454545454545,0.132319911719,-1.10143394772,-0.681445651879,0.443474695027,149.328992652,Greys,0,0,0,0,0,0,3,0
0.363636363636,0.34908831376,1.09895724566,0.792220905795,-1.18771644938,280.716729343,Greens,0,0,0,0,0,0,7,1
0.545454545455,-0.363305571809,-0.0852935966926,-0.547682194669,0.30843659056,116.328675252,Reds,0,0,0,0,0,0,6,0
0.363636363636,-0.951410732879,-0.636582552886,-1.88683349238,1.75415222762,225.314216749,Yellows,0,0,0,0,0,0,7,2
0.181818181818,1.87157932072,-0.0030132378686,-0.376247968283,2.21237830441,235.990505784,Pinks,0,0,0,0,0,0,2,1
0.727272727273,0.623169570546,0.675137598822,0.0285449299937,-0.0229940972545,120.991991677,Purples,0,0,0,0,0,0,0,1
0.181818181818,-0.511555224858,-0.221106161181,-0.874788611556,0.905677337128,122.390277201,Whites,0,0,0,0,0,0,7,1
0.0,-0.042773394011,-0.549826705744,-0.343540006628,0.521485517539,102.551513584,Browns,0,0,0,0,0,0,2,1
0.454545454545,-0.362633645534,0.554770349621,-0.513162170479,-0.38767950005,186.802912598,Pinks,0,0,0,0,0,0,1,1
0.636363636364,0.60428721856,1.35543361889,-0.772940965374,-0.565241609277,225.201131185,Greens,0,0,0,0,0,0,2,1
0.363636363636,-0.103861086109,-0.222096977105,-0.0227333385184,0.573839223827,83.6663562696,Browns,0,0,0,0,0,0,1,1
0.727272727273,-0.0706957371171,0.211865513724,0.63509421201,0.0914711242731,110.847451942,Purples,0,0,0,0,0,0,4,1
1.0,-0.558523477608,0.0759426549013,-0.628728148652,-0.00807261350035,155.221594942,Purples,0,0,0,0,0,0,0,1
0.454545454545,0.644340895542,1.32783762407,-0.964769972934,-0.948646133283,264.282745882,Greens,0,0,0,0,0,0,7,1
0.454545454545,0.81376018021,-3.827860805,3.02534688092,1.76554011072,468.596356821,Blues,0,0,0,0,0,0,7,2
0.181818181818,-0.664147214244,0.631088889423,-0.629900788063,-0.728447589379,241.972009727,Pinks,0,0,0,0,0,0,4,1
0.181818181818,-0.352262367688,-0.502330670757,0.566335542459,-0.47580842718,199.862104393,Browns,0,0,0,0,0,0,7,1
0.545454545455,-0.237891438328,0.48274642051,0.635836240699,-0.00143572285699,138.179696758,Purples,0,0,0,0,0,0,4,1
